session_ID,trial_ID,subject_ID,cohort_ID,response_time_sec,response_decision,trial_condition,shape_description,angular_disparity,object_angles,thumbstick_angle,thumbstick_time_sec,action_count,action_angles,action_durations,first_action_onset,last_action_offset,action_time_intervals,vr_setup
6,12,0xFD,2,1.220154,Match,Match,bdddbllll,0,"{'1': 227.23092463341032, '2': 227.23092463341032}",[],[],0.0,{},{},0.0,1.220154,{},Action
6,13,0xFD,2,2.487427,Match,Match,ffuuuurrf,120,"{'1': 66.24986329575583, '2': 186.24986329575583}","[0.0, 359.67, 358.68, 356.36, 352.3, 347.42, 342.55, 337.69, 332.82, 327.96, 323.09, 318.23, 313.37, 308.51, 303.64, 298.74, 293.81]","[1.162231, 1.176208, 1.190125, 1.204163, 1.218018, 1.232117, 1.24585, 1.259705, 1.273621, 1.287598, 1.301575, 1.315491, 1.32959, 1.343262, 1.357239, 1.371155, 1.385132]",1.0,{'1': 64.37982900479363},{'1': 0.2200000000000002},1.16,1.38,"{'1': {'start': 1.16, 'end': 1.3800000000000001}}",Action
6,14,0xFD,2,2.485474,Match,Match,bddrddddd,180,"{'1': 324.1287128877964, '2': 144.12871288779638}","[0.0, 359.75, 357.45, 352.45, 347.45, 342.45, 337.45, 332.45, 327.46, 322.46, 317.46, 312.46, 307.47, 302.47, 297.48, 292.49, 287.49, 282.5, 277.51, 272.52, 267.52, 262.53, 257.54, 252.55, 247.55, 242.56, 237.56]","[1.146667, 1.160522, 1.174377, 1.188477, 1.202209, 1.216125, 1.230164, 1.243958, 1.257813, 1.272217, 1.28595, 1.299683, 1.313721, 1.327515, 1.341553, 1.355713, 1.369324, 1.383179, 1.397339, 1.411133, 1.425049, 1.439026, 1.45282, 1.466675, 1.480713, 1.494507, 1.508911]",1.0,{'1': 119.2866212671387},{'1': 0.34999999999999987},1.15,1.5,"{'1': {'start': 1.1500000000000001, 'end': 1.5}}",Action
6,15,0xFD,2,2.989441,Match,Match,rrrbbbddb,60,"{'1': 20.78654450879716, '2': 320.7865445087972}","[0.0, 0.0, 358.69, 356.73, 354.16, 351.36, 348.5, 345.61, 342.7, 339.78, 337.51, 336.07, 334.63, 334.26, 334.26, 336.35, 341.35, 346.35, 351.34, 356.32, 1.29, 6.2, 11.11, 16.02, 20.92, 25.82, 30.71, 35.61, 40.5, 45.39, 50.29]","[1.21814, 1.232117, 1.245972, 1.260071, 1.273865, 1.287781, 1.301758, 1.315674, 1.329773, 1.343506, 1.3573, 1.371338, 1.385315, 1.705444, 1.719727, 1.733337, 1.747253, 1.76123, 1.775085, 1.789001, 1.816833, 1.830872, 1.845703, 1.859619, 1.874023, 1.888367, 1.902405, 1.915833, 1.930298, 1.944397, 1.957947]",2.0,"{'1': 25.375414848389248, '2': 21.67617712177119}","{'1': 0.17000000000000015, '2': 0.24}",1.22,1.95,"{'1': {'start': 1.22, 'end': 1.3900000000000001}, '2': {'start': 1.71, 'end': 1.95}}",Action
6,16,0xFD,2,2.211426,Match,Match,llbbbbbru,120,"{'1': 337.1362721077407, '2': 217.13627210774067}",[],[],0.0,{},{},0.0,2.211426,{},Action
6,17,0xFD,2,1.424011,Match,Match,ffuubrrrr,60,"{'1': 222.1015434796796, '2': 282.1015434796796}","[0.0, 0.0, 358.14, 355.4, 351.29, 346.45, 341.62, 336.79, 331.97, 327.15, 322.34, 317.52, 312.71, 307.89, 303.06]","[0.9214478, 0.9352417, 0.9492188, 0.9628296, 0.9767456, 0.9908447, 1.004639, 1.018616, 1.032654, 1.046448, 1.060364, 1.074402, 1.088196, 1.102051, 1.116028]",1.0,{'1': 54.85691779351797},{'1': 0.19000000000000006},0.92,1.11,"{'1': {'start': 0.92, 'end': 1.11}}",Action
6,18,0xFD,2,2.641296,Match,Match,bbddbblll,180,"{'1': 323.8362123068004, '2': 143.8362123068004}","[0.0, 359.03, 356.02, 351.06, 346.11, 341.16, 336.22, 331.29, 326.37, 321.46, 316.55, 311.64, 306.73, 301.83, 296.92, 292.01, 287.1, 282.19, 277.28, 272.36, 267.46, 262.55, 257.64, 252.72, 247.81, 242.89, 237.97, 233.04, 228.12, 223.2, 218.27, 213.35, 208.43, 203.49, 198.55, 193.59, 188.62, 183.64, 178.65]","[1.218445, 1.2323, 1.246277, 1.260071, 1.273987, 1.288025, 1.301819, 1.31604, 1.329773, 1.343628, 1.357666, 1.371521, 1.385315, 1.399414, 1.413086, 1.427063, 1.441223, 1.455017, 1.468872, 1.48291, 1.497375, 1.510681, 1.524658, 1.538574, 1.552368, 1.566284, 1.580322, 1.59436, 1.608276, 1.622192, 1.636047, 1.650085, 1.663879, 1.677734, 1.691772, 1.705811, 1.719482, 1.733521, 1.747375]",1.0,{'1': 177.43094774072472},{'1': 0.53},1.21,1.74,"{'1': {'start': 1.21, 'end': 1.74}}",Action
6,19,0xFD,2,2.989441,Match,Match,ffuuuurrf,120,"{'1': 299.1264029932808, '2': 59.12640299328079}","[0.0, 358.6, 356.96, 355.32, 353.66, 352.0, 350.35, 348.7, 347.02, 345.23, 343.31, 341.31, 338.48, 335.07, 331.48, 327.21, 322.74, 318.24, 313.63, 308.98, 304.31, 299.57, 294.8, 290.01, 285.17, 280.26, 275.35, 270.42, 265.44, 261.87]","[1.496887, 1.510864, 1.524841, 1.538696, 1.552612, 1.566589, 1.580627, 1.594421, 1.608215, 1.622253, 1.63623, 1.650085, 1.664001, 1.677979, 1.691833, 1.705688, 1.719727, 1.733521, 1.747437, 1.761536, 1.77533, 1.789185, 1.803345, 1.817139, 1.830994, 1.845032, 1.859009, 1.872742, 1.886963, 1.900757]",1.0,{'1': 97.9340822096564},{'1': 0.42000000000000015},1.48,1.9,"{'1': {'start': 1.48, 'end': 1.9000000000000001}}",Action
6,20,0xFD,2,2.514771,Match,Match,rbbbbbbub,120,"{'1': 161.8952181803216, '2': 41.89521818032159}","[0.0, 0.62, 2.36, 7.27, 12.18, 17.07, 21.95, 26.83, 31.7, 36.55, 41.37, 46.2, 51.02, 55.85, 60.67, 65.5, 70.33, 73.96, 75.31]","[1.203064, 1.216858, 1.230957, 1.244812, 1.258667, 1.272705, 1.286682, 1.300598, 1.314575, 1.328369, 1.342224, 1.356262, 1.369995, 1.383972, 1.397949, 1.412048, 1.425781, 1.43988, 1.454712]",1.0,{'1': 74.88111650485436},{'1': 0.26},1.19,1.45,"{'1': {'start': 1.19, 'end': 1.45}}",Action
6,21,0xFD,2,2.099548,Match,Match,llbbbbbru,120,"{'1': 344.9475495811423, '2': 224.94754958114234}","[0.0, 0.19, 1.08, 2.21, 4.55, 7.5, 10.47, 13.45, 16.5, 20.05, 23.68, 28.65, 33.61, 38.57, 43.54, 48.49, 53.45, 58.4, 63.36, 68.32, 73.27, 78.23, 83.18, 88.14, 93.1, 98.06, 103.01, 107.97, 112.93, 117.89, 122.85, 127.81, 132.77, 137.73, 142.7]","[0.9689331, 0.982666, 0.9974976, 1.01062, 1.024353, 1.038513, 1.052246, 1.066101, 1.080261, 1.093994, 1.108032, 1.121948, 1.135864, 1.149841, 1.163696, 1.177795, 1.191528, 1.205505, 1.219543, 1.233215, 1.247314, 1.261108, 1.274963, 1.289001, 1.30304, 1.316833, 1.330688, 1.344727, 1.358643, 1.372559, 1.386597, 1.400391, 1.414307, 1.4422, 1.456604]",1.0,{'1': 140.4065747646045},{'1': 0.48},0.97,1.45,"{'1': {'start': 0.97, 'end': 1.45}}",Action
6,22,0xFD,2,1.241394,Match,Match,bddddddrd,0,"{'1': 50.36266026622357, '2': 50.36266026622357}",[],[],0.0,{},{},0.0,1.241394,{},Action
6,23,0xFD,2,1.512024,Match,Match,bbbdddrrb,0,"{'1': 201.43893210030396, '2': 201.43893210030396}",[],[],0.0,{},{},0.0,1.512024,{},Action
6,24,0xFD,2,1.855957,Mismatch,Match,uubbbrrrb,180,"{'1': 55.070875370514074, '2': 235.07087537051407}",[],[],0.0,{},{},0.0,1.855957,{},Action
6,25,0xFD,2,4.782471,Mismatch,Mismatch,bddddddrd,180,"{'1': 128.12205955971416, '2': 308.12205955971416}","[0.0, 0.96, 4.16, 9.15, 14.12, 19.08, 24.02, 28.94, 33.86, 38.77, 43.67, 48.57, 53.48, 58.38, 63.29, 68.2, 73.11, 75.38, 75.38, 75.64, 76.82, 80.0, 84.92, 89.81, 94.7, 99.57, 104.45, 109.32, 114.19, 119.06, 123.94, 128.81, 133.68, 138.55, 143.42, 148.29, 153.17, 155.29]","[1.493591, 1.507568, 1.521301, 1.535339, 1.549194, 1.56311, 1.577087, 1.591125, 1.605103, 1.618835, 1.632751, 1.64679, 1.660583, 1.674744, 1.688538, 1.702393, 1.716248, 1.730286, 3.139465, 3.153137, 3.167664, 3.181519, 3.194824, 3.208923, 3.2229, 3.240356, 3.250854, 3.264099, 3.278076, 3.291931, 3.306396, 3.320374, 3.334106, 3.348511, 3.362427, 3.376343, 3.389587, 3.404053]",2.0,"{'1': 75.3337526713207, '2': 79.30585661425019}","{'1': 0.25, '2': 0.2599999999999998}",1.48,3.4,"{'1': {'start': 1.48, 'end': 1.73}, '2': {'start': 3.14, 'end': 3.4}}",Action
6,26,0xFD,2,1.802856,Mismatch,Mismatch,rrrrbbbdr,0,"{'1': 124.92721490562091, '2': 124.92721490562091}",[],[],0.0,{},{},0.0,1.802856,{},Action
6,27,0xFD,2,2.804993,Mismatch,Mismatch,ffuubrrrr,60,"{'1': 206.20660411733138, '2': 266.2066041173314}","[0.0, 0.0, 1.82, 5.36, 10.33, 15.31, 20.28, 25.26, 30.23, 35.2, 40.17, 45.15, 50.12, 55.09, 60.07, 65.04, 70.01, 74.99, 79.96, 84.93, 89.91, 94.88, 99.85, 104.83, 109.8, 114.78, 119.75, 124.72, 129.7, 134.68, 139.65, 144.63, 149.6, 153.05]","[1.298218, 1.312378, 1.32605, 1.340088, 1.35553, 1.367737, 1.381775, 1.395996, 1.40979, 1.423523, 1.437866, 1.451355, 1.46521, 1.479309, 1.493225, 1.507019, 1.520996, 1.534912, 1.548767, 1.562866, 1.57666, 1.590515, 1.604553, 1.618469, 1.632507, 1.646423, 1.660461, 1.674438, 1.688232, 1.701904, 1.716064, 1.729858, 1.743774, 1.757813]",1.0,{'1': 151.13000213690435},{'1': 0.44999999999999996},1.3,1.75,"{'1': {'start': 1.3, 'end': 1.75}}",Action
6,28,0xFD,2,2.446411,Mismatch,Mismatch,rbbbdddff,60,"{'1': 289.5332092130355, '2': 349.5332092130355}","[0.0, 356.44, 352.87, 349.29, 345.66, 342.0, 338.26, 334.46, 330.61, 326.74, 322.82, 318.71, 314.41, 309.96]","[1.273987, 1.288025, 1.302124, 1.315918, 1.329773, 1.34375, 1.357544, 1.371521, 1.386841, 1.399414, 1.413147, 1.427307, 1.441101, 1.455017]",1.0,{'1': 48.43568482322506},{'1': 0.18999999999999995},1.26,1.45,"{'1': {'start': 1.26, 'end': 1.45}}",Action
6,29,0xFD,2,3.543457,Mismatch,Mismatch,uubbbbruu,0,"{'1': 62.74224955292495, '2': 62.74224955292495}","[0.0, 0.0, 0.0, 359.58, 359.24, 358.86, 358.46, 358.07, 357.48, 356.66, 355.42, 353.49, 350.96, 348.31, 345.63, 342.89, 340.16, 337.43, 334.71, 331.98, 329.25, 326.53, 323.81, 321.09, 318.37, 315.66, 312.94, 310.22, 307.48, 304.77, 302.06, 299.43, 296.91, 294.46]","[1.607117, 1.621338, 1.648193, 1.662842, 1.676697, 1.690552, 1.704773, 1.71875, 1.732239, 1.746643, 1.760681, 1.773987, 1.78833, 1.802185, 1.815674, 1.830933, 1.843872, 1.857117, 1.870911, 1.885315, 1.899353, 1.913086, 1.927368, 1.941345, 1.955383, 1.969116, 1.983398, 1.997559, 2.010925, 2.025391, 2.039307, 2.052551, 2.066711, 2.080627]",1.0,{'1': 65.42961267605641},{'1': 0.43999999999999995},1.64,2.08,"{'1': {'start': 1.6400000000000001, 'end': 2.08}}",Action
6,30,0xFD,2,2.164368,Mismatch,Mismatch,rrrrbbbdr,120,"{'1': 246.8747450391303, '2': 6.874745039130275}",[],[],0.0,{},{},0.0,2.164368,{},Action
6,31,0xFD,2,3.976318,Mismatch,Mismatch,bbdddbrrr,180,"{'1': 242.4605042219436, '2': 62.46050422194361}","[0.0, 359.35, 357.04, 352.05, 347.05, 342.06, 337.07, 332.08, 327.08, 322.08, 317.08, 312.1, 307.13, 302.16, 297.2, 292.24, 287.28, 282.32, 277.36, 272.4, 267.44, 262.49, 257.53, 252.58, 247.63, 242.67, 237.72, 232.77, 227.81, 222.86, 217.91, 217.4, 216.9, 218.72, 220.63, 222.56]","[2.151978, 2.166321, 2.180542, 2.19397, 2.210205, 2.222229, 2.235291, 2.249695, 2.263733, 2.277344, 2.290955, 2.305054, 2.319336, 2.332947, 2.34729, 2.361267, 2.375, 2.389221, 2.403259, 2.417175, 2.430359, 2.444641, 2.458496, 2.472107, 2.486816, 2.500671, 2.513855, 2.527893, 2.542053, 2.555664, 2.570007, 2.584229, 3.419922, 3.433533, 3.447632, 3.461914]",1.0,{'1': 142.4483483335677},{'1': 0.43999999999999995},2.14,2.58,"{'1': {'start': 2.14, 'end': 2.58}}",Action
6,32,0xFD,2,2.274841,Mismatch,Mismatch,lllllbbul,0,"{'1': 226.33120364797915, '2': 226.33120364797915}",[],[],0.0,{},{},0.0,2.274841,{},Action
6,33,0xFD,2,1.760071,Mismatch,Mismatch,ffuubrrrr,0,"{'1': 113.72457940279365, '2': 113.72457940279365}",[],[],0.0,{},{},0.0,1.760071,{},Action
6,34,0xFD,2,3.172119,Mismatch,Mismatch,bddrddddd,120,"{'1': 65.08273868907158, '2': 185.08273868907156}","[0.0, 2.83, 6.65, 10.63, 14.61, 18.61, 22.61, 26.61, 30.61, 34.61, 38.61, 42.6, 46.6, 50.59, 54.59, 58.59, 62.53]","[1.428528, 1.442383, 1.456421, 1.470337, 1.484192, 1.498108, 1.512085, 1.526062, 1.539917, 1.553894, 1.567749, 1.581726, 1.595825, 1.609558, 1.623413, 1.637451, 1.651245]",1.0,{'1': 62.17438886472382},{'1': 0.2400000000000002},1.41,1.65,"{'1': {'start': 1.41, 'end': 1.6500000000000001}}",Action
6,35,0xFD,2,3.618591,Match,Mismatch,bdddllbbb,60,"{'1': 308.5883654121912, '2': 248.58836541219117}","[0.0, 359.23, 356.48, 351.85, 347.13, 342.4, 337.67, 332.94, 328.21, 323.46, 318.64, 313.76, 308.83, 303.89, 298.94, 293.99, 289.04, 284.09, 279.14, 274.18, 269.22]","[1.654053, 1.667969, 1.682434, 1.696167, 1.710144, 1.723877, 1.738037, 1.751953, 1.765747, 1.779968, 1.793701, 1.807495, 1.821655, 1.835571, 1.849243, 1.863953, 1.877625, 1.891174, 1.904541, 1.919006, 1.932983]",1.0,{'1': 89.72142662946267},{'1': 0.2899999999999998},1.64,1.93,"{'1': {'start': 1.6400000000000001, 'end': 1.93}}",Action
6,36,0xFD,2,3.250671,Mismatch,Mismatch,ddbbddddl,0,"{'1': 125.21857502276171, '2': 125.21857502276171}","[0.0, 0.19, 1.63, 4.85, 9.49, 14.01, 18.53, 23.05, 27.55, 32.05, 36.53, 41.0, 45.46, 49.92, 54.38, 58.84, 63.3, 67.76, 72.22, 76.68, 81.14, 85.6, 90.05, 94.52, 99.01, 99.94, 99.94, 99.94, 99.94, 100.11, 100.11]","[1.005676, 1.021179, 1.033569, 1.047424, 1.061523, 1.075562, 1.089233, 1.103394, 1.117065, 1.131042, 1.144958, 1.158875, 1.172913, 1.18689, 1.200806, 1.214844, 1.228638, 1.242554, 1.256348, 1.271057, 1.284363, 1.298096, 1.312134, 1.32605, 1.339905, 2.749023, 2.762878, 2.777283, 2.791321, 2.804932, 2.818115]",1.0,{'1': 98.95706908465537},{'1': 0.33000000000000007},1.01,1.34,"{'1': {'start': 1.01, 'end': 1.34}}",Action
6,37,0xFD,2,1.705505,Mismatch,Mismatch,bddrbbbbb,60,"{'1': 314.67934070945427, '2': 254.67934070945427}","[0.0, 0.0, 359.61, 358.97, 358.0, 355.94, 353.24, 350.03, 345.98, 341.96, 337.92, 333.87, 329.83, 325.77, 321.69, 317.59, 313.5, 309.38, 305.25, 301.12, 296.94, 292.63, 288.27, 283.9, 279.53, 275.16, 270.68, 266.19]","[0.895813, 0.9094849, 0.9233398, 0.9372559, 0.951355, 0.965271, 0.9790649, 0.9942627, 1.006897, 1.020813, 1.034729, 1.048767, 1.062561, 1.076477, 1.090515, 1.104492, 1.118408, 1.132324, 1.146179, 1.160034, 1.173889, 1.188049, 1.201782, 1.215759, 1.229675, 1.243469, 1.257385, 1.271423]",1.0,{'1': 93.354858954267},{'1': 0.37},0.9,1.27,"{'1': {'start': 0.9, 'end': 1.27}}",Action
6,38,0xFD,2,2.405518,Mismatch,Mismatch,ffuulllbb,0,"{'1': 142.60164994117167, '2': 142.60164994117167}","[0.0, 5.0, 10.0, 15.0, 19.99, 24.99, 29.99, 34.98, 39.97, 44.95, 49.94, 54.92, 59.9, 64.89, 69.87, 74.85, 79.84, 84.82, 89.8, 94.78, 99.77, 104.75, 109.73, 114.71, 119.7, 123.14]","[0.8987427, 0.9128418, 0.9266968, 0.9405518, 0.9544678, 0.9685059, 0.9823608, 0.9962158, 1.010254, 1.024048, 1.037964, 1.052246, 1.065857, 1.079834, 1.094055, 1.108704, 1.121643, 1.135559, 1.149475, 1.163513, 1.177246, 1.191406, 1.205017, 1.222412, 1.233093, 1.261108]",1.0,{'1': 123.00394717115832},{'1': 0.38},0.88,1.26,"{'1': {'start': 0.88, 'end': 1.26}}",Action
6,39,0xFD,2,2.361267,Mismatch,Mismatch,bddrbbbbb,60,"{'1': 297.9093840424906, '2': 237.90938404249061}","[0.0, 359.23, 358.45, 356.06, 352.04, 347.14, 342.23, 337.33, 332.43, 327.53, 322.62, 317.72, 312.81, 307.91, 303.0, 298.1, 293.19, 288.29, 283.38, 278.47, 273.56, 268.65, 263.73, 258.82, 253.9, 248.98, 244.06, 239.14, 234.19]","[0.8850708, 0.8968506, 0.9108276, 0.9246216, 0.9385376, 0.9525146, 0.9663086, 0.9802856, 0.9942627, 1.00824, 1.022217, 1.036072, 1.049988, 1.063965, 1.077881, 1.091736, 1.105713, 1.11969, 1.133423, 1.147705, 1.161316, 1.175171, 1.18927, 1.203064, 1.21698, 1.23114, 1.244812, 1.258789, 1.272827]",1.0,{'1': 124.81315928194903},{'1': 0.4},0.87,1.27,"{'1': {'start': 0.87, 'end': 1.27}}",Action
6,40,0xFD,2,1.855103,Mismatch,Mismatch,bddddddrd,120,"{'1': 130.6822540982511, '2': 250.6822540982511}","[0.0, 0.0, 0.0, 359.08, 357.1, 354.05, 349.68, 345.05, 340.41, 335.78, 331.12, 326.37, 321.59, 316.68, 311.71]","[1.353943, 1.367859, 1.381653, 1.395691, 1.409668, 1.423523, 1.437439, 1.451477, 1.465149, 1.479248, 1.493042, 1.507019, 1.520935, 1.534973, 1.548645]",1.0,{'1': 45.14739833235813},{'1': 0.16999999999999993},1.37,1.54,"{'1': {'start': 1.37, 'end': 1.54}}",Action
6,41,0xFD,2,3.38031,Mismatch,Mismatch,ddbbddddl,0,"{'1': 147.1610739618407, '2': 147.1610739618407}","[0.0, 0.0, 0.49, 1.46, 2.51, 4.24, 6.52, 9.43, 12.47, 17.43, 22.38, 27.32, 32.26, 37.19, 42.12, 47.05, 51.97, 56.9, 61.83, 66.75, 71.68, 76.61, 81.53, 86.46, 91.38, 96.31, 101.25, 105.45, 105.76, 107.99, 112.99, 117.98, 122.98, 127.97, 132.96, 137.96, 142.95, 147.94, 152.93, 157.93, 162.92, 167.91, 172.91, 177.9, 182.89, 187.89, 192.88]","[1.346375, 1.360596, 1.374329, 1.388611, 1.402466, 1.416321, 1.432739, 1.444458, 1.457214, 1.470459, 1.485046, 1.499451, 1.513184, 1.527283, 1.541199, 1.55542, 1.56897, 1.583374, 1.597473, 1.610962, 1.625427, 1.639343, 1.652954, 1.667236, 1.681641, 1.695129, 1.708191, 2.656006, 2.669678, 2.684143, 2.698181, 2.711365, 2.725647, 2.739563, 2.753296, 2.767822, 2.781738, 2.795532, 2.809021, 2.823242, 2.83728, 2.851135, 2.865479, 2.879395, 2.892761, 2.90686, 2.920898]",2.0,"{'1': 101.25801612128949, '2': 62.01582049409433}","{'1': 0.3599999999999999, '2': 0.27}",1.35,2.92,"{'1': {'start': 1.35, 'end': 1.71}, '2': {'start': 2.65, 'end': 2.92}}",Action
6,42,0xFD,2,2.638611,Mismatch,Mismatch,lllbbbluu,60,"{'1': 148.3178032386795, '2': 88.31780323867949}","[0.0, 0.0, 359.53, 357.28, 353.83, 349.5, 345.47, 341.52, 337.57, 333.63, 329.69, 325.75, 321.8, 317.87, 313.95, 310.06, 306.18, 302.35, 298.66, 295.07]","[0.9232788, 0.9372559, 0.9511719, 0.9649658, 0.9789429, 0.9929199, 1.006714, 1.020935, 1.034668, 1.048584, 1.062439, 1.076538, 1.09021, 1.104309, 1.118164, 1.132019, 1.145874, 1.159973, 1.173828, 1.18811]",1.0,{'1': 62.89142697101242},{'1': 0.2499999999999999},0.93,1.18,"{'1': {'start': 0.93, 'end': 1.18}}",Action
6,43,0xFD,2,1.778259,Mismatch,Mismatch,bdddddfll,120,"{'1': 32.4001609445189, '2': 152.40016094451892}","[0.0, 0.75, 3.72, 7.44, 12.44, 17.44, 22.44, 27.44, 32.43, 37.4, 42.35, 47.29, 52.22, 57.15, 62.08, 67.01, 71.94, 76.87]","[1.471985, 1.486084, 1.499695, 1.513672, 1.527649, 1.54187, 1.55542, 1.569458, 1.583496, 1.597229, 1.611084, 1.625122, 1.638916, 1.653076, 1.666992, 1.680725, 1.694641, 1.70874]",1.0,{'1': 73.81388254486131},{'1': 0.24},1.46,1.7,"{'1': {'start': 1.46, 'end': 1.7}}",Action
6,44,0xFD,2,2.588501,Mismatch,Mismatch,bddddddrd,60,"{'1': 247.26635162871762, '2': 187.26635162871762}","[0.0, 3.75, 8.63, 13.48, 18.28, 23.01, 27.65, 32.18, 36.61, 41.05, 45.47, 49.9, 54.32, 58.75, 63.15, 65.06, 65.06, 63.21, 59.57, 55.21, 50.99, 46.81, 42.63, 38.46, 34.28, 30.11, 25.93, 21.76, 17.59, 13.41, 9.24, 5.06, 0.81, 356.87]","[1.583374, 1.59729, 1.611267, 1.625244, 1.63916, 1.652954, 1.666992, 1.680908, 1.694702, 1.708862, 1.722595, 1.73645, 1.75061, 1.764343, 1.778198, 1.987183, 2.001099, 2.015259, 2.028931, 2.042786, 2.056824, 2.07074, 2.084595, 2.098511, 2.126587, 2.140442, 2.154785, 2.169495, 2.183716, 2.197449, 2.211731, 2.225708, 2.239685, 2.253296]",2.0,"{'1': 63.16646922027897, '2': -62.49180442289328}","{'1': 0.20999999999999996, '2': 0.26}",1.57,2.25,"{'1': {'start': 1.57, 'end': 1.78}, '2': {'start': 1.99, 'end': 2.25}}",Action
6,45,0xFD,2,1.834961,Mismatch,Mismatch,bbddbblll,180,"{'1': 299.70333809089504, '2': 119.70333809089502}",[],[],0.0,{},{},0.0,1.834961,{},Action
6,46,0xFD,2,3.18042,Mismatch,Mismatch,bdddbllll,60,"{'1': 120.74459856735571, '2': 60.74459856735571}","[0.0, 359.48, 358.96, 355.91, 351.08, 346.27, 341.47, 336.67, 331.87, 327.06, 322.24, 317.41, 312.53, 307.63, 302.71, 297.78, 292.84, 287.89, 282.94, 277.99, 273.04, 268.09, 263.14, 258.19, 253.23, 248.28, 243.33, 238.38, 233.43, 228.47, 223.52, 218.57, 213.62, 208.66, 203.71, 198.76, 193.81, 191.3]","[2.00946, 2.024414, 2.039612, 2.051941, 2.064697, 2.079468, 2.093323, 2.106995, 2.121643, 2.135437, 2.148865, 2.163452, 2.177368, 2.191284, 2.204773, 2.219055, 2.23291, 2.246521, 2.261169, 2.274963, 2.288147, 2.302795, 2.316284, 2.330139, 2.344299, 2.358398, 2.372314, 2.385437, 2.400024, 2.414001, 2.427795, 2.442139, 2.456116, 2.469727, 2.483643, 2.497559, 2.511414, 2.525024]",1.0,{'1': 167.77345775165318},{'1': 0.52},2.0,2.52,"{'1': {'start': 2.0, 'end': 2.52}}",Action
6,47,0xFD,2,2.147705,Mismatch,Mismatch,bdddllbbb,180,"{'1': 29.840007912279223, '2': 209.84000791227922}",[],[],0.0,{},{},0.0,2.147705,{},Action
6,48,0xFD,2,4.199463,Mismatch,Mismatch,bbdddbrrr,120,"{'1': 115.24259211799024, '2': 355.2425921179902}","[0.0, 359.64, 358.27, 356.41, 353.63, 349.87, 345.85, 341.74, 337.61, 333.43, 328.67, 323.9, 319.14, 314.37, 309.6, 304.83, 303.16, 304.6, 307.51, 311.58, 315.77, 319.92, 324.06, 328.11, 332.13, 336.1, 339.94, 343.76, 347.58, 351.4, 355.22, 359.04, 2.86, 6.69, 10.51, 14.33, 18.15, 21.97, 25.79, 29.61, 33.46, 37.4, 41.36, 45.33, 49.41, 53.23, 53.23, 54.32, 57.22, 62.22, 67.22, 72.22, 77.22, 82.22, 87.22, 92.22, 97.22, 102.22, 107.22, 112.22, 117.21, 122.21, 127.21, 132.21, 137.21, 142.21, 147.21]","[0.8690796, 0.8829346, 0.8967896, 0.9107666, 0.9246216, 0.9385986, 0.9524536, 0.9664917, 0.9804077, 0.9943237, 1.008362, 1.022095, 1.036255, 1.049866, 1.064148, 1.07782, 1.272766, 1.286743, 1.300537, 1.314453, 1.32843, 1.342224, 1.356384, 1.3703, 1.384033, 1.39801, 1.41217, 1.425903, 1.440063, 1.453735, 1.468018, 1.481567, 1.495544, 1.50946, 1.523376, 1.537109, 1.551147, 1.565308, 1.579163, 1.592957, 1.606934, 1.634705, 1.648865, 1.663635, 1.677795, 3.085815, 3.099792, 3.113525, 3.127686, 3.141663, 3.154907, 3.169189, 3.182983, 3.197083, 3.210999, 3.225342, 3.238892, 3.252319, 3.266541, 3.280518, 3.294312, 3.308533, 3.322693, 3.336426, 3.349792, 3.364136, 3.378235]",3.0,"{'1': 55.18867491510471, '2': -7.314658152098822, '3': 91.05958011206476}","{'1': 0.22000000000000008, '2': 0.41999999999999993, '3': 0.28000000000000025}",0.86,3.37,"{'1': {'start': 0.86, 'end': 1.08}, '2': {'start': 1.26, 'end': 1.68}, '3': {'start': 3.09, 'end': 3.37}}",Action
6,49,0xFD,2,2.026428,Match,Mismatch,uuuuubbul,60,"{'1': 66.18386454615198, '2': 126.18386454615198}","[0.0, 359.79, 358.06, 356.33, 352.05, 347.06, 342.07, 337.07, 332.08, 327.1, 322.11, 317.13, 312.14, 307.16, 302.18, 297.2, 292.22, 287.24, 282.27, 277.29, 272.32, 267.34, 262.36, 257.39, 252.4]","[1.34436, 1.358276, 1.372253, 1.386108, 1.399963, 1.414124, 1.427795, 1.441711, 1.455688, 1.469788, 1.483459, 1.497681, 1.511414, 1.525208, 1.539307, 1.553162, 1.5672, 1.580994, 1.595093, 1.608765, 1.622864, 1.636658, 1.650574, 1.66449, 1.678406]",1.0,{'1': 104.58577608508189},{'1': 0.32999999999999985},1.34,1.67,"{'1': {'start': 1.34, 'end': 1.67}}",Action
