session_ID,trial_ID,subject_ID,cohort_ID,response_time_sec,response_decision,trial_condition,shape_description,angular_disparity,object_angles,vr_setup
12,6,0x5E,2,1.188202,Match,Match,ffuulllbb,0,"{'1': 199.56797102015963, '2': 199.56797102015963}",No-Action
12,7,0x5E,2,1.905518,Match,Match,uuubbrrrf,180,"{'1': 223.1896747808583, '2': 43.1896747808583}",No-Action
12,8,0x5E,2,1.941833,Match,Match,lllllbbul,60,"{'1': 224.04015568621497, '2': 284.040155686215}",No-Action
12,9,0x5E,2,2.974213,Match,Match,rbbbbbldd,180,"{'1': 55.35115654064422, '2': 235.3511565406442}",No-Action
12,10,0x5E,2,2.034393,Match,Match,llbbbbbru,180,"{'1': 200.37032755351868, '2': 20.370327553518678}",No-Action
12,11,0x5E,2,2.660828,Match,Match,ffuuuurrf,60,"{'1': 56.84556754884658, '2': 356.8455675488466}",No-Action
12,12,0x5E,2,1.853821,Match,Match,lllbbbluu,60,"{'1': 22.95292868073701, '2': 82.95292868073702}",No-Action
12,13,0x5E,2,3.555542,Match,Match,bbddbblll,180,"{'1': 46.00488897920435, '2': 226.00488897920434}",No-Action
12,14,0x5E,2,2.578827,Match,Match,bbddbblll,180,"{'1': 251.69266340852414, '2': 71.69266340852414}",No-Action
12,15,0x5E,2,2.60788,Match,Match,bbddbblll,120,"{'1': 160.2379903242456, '2': 280.23799032424563}",No-Action
12,16,0x5E,2,3.248688,Match,Match,lllbbbluu,60,"{'1': 122.50794918779356, '2': 62.50794918779356}",No-Action
12,17,0x5E,2,2.680206,Match,Match,ddbbddddl,180,"{'1': 239.5046766855629, '2': 59.50467668556291}",No-Action
12,18,0x5E,2,1.880829,Match,Match,bdddddfll,0,"{'1': 151.81176844913617, '2': 151.81176844913617}",No-Action
12,19,0x5E,2,3.280182,Match,Match,bbddbblll,180,"{'1': 21.476201919829236, '2': 201.47620191982924}",No-Action
12,20,0x5E,2,2.705933,Match,Match,rbbbdddff,120,"{'1': 38.70008044924079, '2': 278.7000804492408}",No-Action
12,21,0x5E,2,3.405121,Match,Match,uubbbrrrb,180,"{'1': 18.09630436569893, '2': 198.09630436569893}",No-Action
12,22,0x5E,2,1.674316,Match,Match,llbbbrruu,60,"{'1': 329.3282715335102, '2': 269.3282715335102}",No-Action
12,23,0x5E,2,1.563477,Match,Match,uuuubbbur,60,"{'1': 198.4757137131881, '2': 138.4757137131881}",No-Action
12,24,0x5E,2,3.233795,Match,Match,uuuuubbul,60,"{'1': 232.14120598327415, '2': 292.1412059832742}",No-Action
12,25,0x5E,2,1.51889,Mismatch,Mismatch,rrrrbbbdr,60,"{'1': 297.8715068359218, '2': 357.8715068359218}",No-Action
12,26,0x5E,2,3.249725,Mismatch,Mismatch,ffuubllll,60,"{'1': 244.25091033104428, '2': 304.2509103310443}",No-Action
12,27,0x5E,2,2.569427,Mismatch,Mismatch,bbbdddrrb,0,"{'1': 215.06239967681267, '2': 215.06239967681267}",No-Action
12,28,0x5E,2,1.624786,Mismatch,Mismatch,bbdddbrrr,120,"{'1': 243.75805400136827, '2': 123.75805400136827}",No-Action
12,29,0x5E,2,4.071991,Mismatch,Mismatch,uubbbbruu,0,"{'1': 200.87502671914626, '2': 200.87502671914626}",No-Action
12,30,0x5E,2,1.493988,Mismatch,Mismatch,bbbdddrrb,120,"{'1': 140.46271925381365, '2': 20.462719253813646}",No-Action
12,31,0x5E,2,2.329254,Mismatch,Mismatch,bdddbllll,120,"{'1': 236.77556671541006, '2': 116.77556671541006}",No-Action
12,32,0x5E,2,2.594421,Mismatch,Mismatch,bbbdddrrb,180,"{'1': 251.4990780690253, '2': 71.49907806902529}",No-Action
12,33,0x5E,2,2.51416,Mismatch,Mismatch,lllbbbluu,180,"{'1': 22.946122691354294, '2': 202.9461226913543}",No-Action
12,34,0x5E,2,1.824738,Mismatch,Mismatch,ddbbddddl,180,"{'1': 161.9683685505486, '2': 341.9683685505486}",No-Action
12,35,0x5E,2,3.011383,Mismatch,Mismatch,bddrbbbbb,0,"{'1': 24.093263937777174, '2': 24.093263937777174}",No-Action
12,36,0x5E,2,3.564911,Mismatch,Mismatch,dbbbblllu,60,"{'1': 339.0271974589384, '2': 39.0271974589384}",No-Action
12,37,0x5E,2,1.370697,Mismatch,Mismatch,lllbbbubb,120,"{'1': 143.46738286072207, '2': 23.46738286072207}",No-Action
12,38,0x5E,2,1.875671,Mismatch,Mismatch,uuuuubbul,0,"{'1': 59.6810896655205, '2': 59.6810896655205}",No-Action
12,39,0x5E,2,3.726074,Mismatch,Mismatch,ffuulllbb,60,"{'1': 232.1359529567681, '2': 172.1359529567681}",No-Action
12,40,0x5E,2,1.640869,Mismatch,Mismatch,ffuuuurrf,120,"{'1': 114.20773653644045, '2': 234.20773653644045}",No-Action
12,41,0x5E,2,2.688538,Mismatch,Mismatch,dbbbblllu,120,"{'1': 213.0180290025716, '2': 93.01802900257161}",No-Action
12,42,0x5E,2,1.337372,Mismatch,Mismatch,ddbbddddl,180,"{'1': 109.70371459658752, '2': 289.70371459658753}",No-Action
12,43,0x5E,2,2.410645,Mismatch,Mismatch,uuubbrrrf,180,"{'1': 227.18196138578503, '2': 47.18196138578503}",No-Action
12,44,0x5E,2,2.5271,Mismatch,Mismatch,bbdddbrrr,120,"{'1': 223.64366454463482, '2': 103.64366454463482}",No-Action
12,45,0x5E,2,4.028107,Mismatch,Mismatch,rrrrbbbdr,180,"{'1': 71.86019701447307, '2': 251.86019701447307}",No-Action
12,46,0x5E,2,1.589478,Mismatch,Mismatch,bddrddddd,120,"{'1': 22.720737489458664, '2': 262.72073748945866}",No-Action
12,47,0x5E,2,1.638458,Mismatch,Mismatch,lllllbbul,0,"{'1': 42.69994123636518, '2': 42.69994123636518}",No-Action
12,48,0x5E,2,1.184235,Mismatch,Mismatch,ffffuulff,120,"{'1': 38.65036846662754, '2': 278.6503684666275}",No-Action
12,49,0x5E,2,1.460815,Mismatch,Mismatch,rbbbbbldd,180,"{'1': 25.6539646124735, '2': 205.6539646124735}",No-Action
